dataset	lang	model	measure1	measure2	corr
wiki	cs	neural	prec4.lower.stem	prec4.lower.stem.depunc	1.0
wiki	cs	neural	prec4.lower.depunc	size	0.9268325671031296
wiki	cs	neural	prec4.lower.depunc	bpe.tokens	0.05729365606426321
wiki	cs	neural	prec4.lower.depunc	map	0.6610936529170212
wiki	cs	neural	prec4.lower.depunc	map.gm	0.7351501503195095
wiki	cs	neural	prec4.lower.depunc	p.5	0.7341837507078502
wiki	cs	neural	prec4.lower.depunc	p.10	0.7447763937925935
wiki	cs	neural	prec4.lower.depunc	r.10	0.7447763937925935
wiki	cs	neural	prec4.lower.depunc	rbo	0.8284591346681659
wiki	cs	neural	prec4.lower.depunc	ndcg	0.7113032974423645
wiki	cs	neural	prec4.lower.depunc	bleu.lower	0.9831932773109244
wiki	cs	neural	prec4.lower.depunc	bleu.lower.stem	0.9790880682441959
wiki	cs	neural	prec4.lower.depunc	bleu.lower.depunc	0.9831932773109244
wiki	cs	neural	prec4.lower.depunc	bleu.lower.stem.depunc	0.9790880682441959
wiki	cs	neural	prec4.lower.depunc	prec1.lower	0.9747899159663866
wiki	cs	neural	prec4.lower.depunc	prec1.lower.stem	0.9623515200690815
wiki	cs	neural	prec4.lower.depunc	prec1.lower.depunc	0.9790880682441959
wiki	cs	neural	prec4.lower.depunc	prec1.lower.stem.depunc	0.9790880682441959
wiki	cs	neural	prec4.lower.depunc	prec2.lower	0.9958246164193105
wiki	cs	neural	prec4.lower.depunc	prec2.lower.stem	0.9958246164193105
wiki	cs	neural	prec4.lower.depunc	prec2.lower.depunc	0.9915966386554623
wiki	cs	neural	prec4.lower.depunc	prec2.lower.stem.depunc	0.9958246164193105
wiki	cs	neural	prec4.lower.depunc	prec3.lower	0.9958246164193105
wiki	cs	neural	prec4.lower.depunc	prec3.lower.stem	0.9958246164193105
wiki	cs	neural	prec4.lower.depunc	prec3.lower.depunc	0.9958246164193105
wiki	cs	neural	prec4.lower.depunc	prec3.lower.stem.depunc	0.9958246164193105
wiki	cs	neural	prec4.lower.depunc	prec4.lower	0.9958246164193105
wiki	cs	neural	prec4.lower.depunc	prec4.lower.stem	0.9958246164193105
wiki	cs	neural	prec4.lower.depunc	prec4.lower.stem.depunc	0.9958246164193105
wiki	cs	neural	prec4.lower.stem.depunc	size	0.9143368661286193
wiki	cs	neural	prec4.lower.stem.depunc	bpe.tokens	0.06846531968814576
wiki	cs	neural	prec4.lower.stem.depunc	map	0.65
wiki	cs	neural	prec4.lower.stem.depunc	map.gm	0.7235680511449363
wiki	cs	neural	prec4.lower.stem.depunc	p.5	0.7227145938617754
wiki	cs	neural	prec4.lower.stem.depunc	p.10	0.7333333333333334
wiki	cs	neural	prec4.lower.stem.depunc	r.10	0.7333333333333334
wiki	cs	neural	prec4.lower.stem.depunc	rbo	0.8166666666666667
wiki	cs	neural	prec4.lower.stem.depunc	ndcg	0.7
wiki	cs	neural	prec4.lower.stem.depunc	bleu.lower	0.9790880682441959
wiki	cs	neural	prec4.lower.stem.depunc	bleu.lower.stem	0.9833333333333333
wiki	cs	neural	prec4.lower.stem.depunc	bleu.lower.depunc	0.9790880682441959
wiki	cs	neural	prec4.lower.stem.depunc	bleu.lower.stem.depunc	0.9833333333333333
wiki	cs	neural	prec4.lower.stem.depunc	prec1.lower	0.9790880682441959
wiki	cs	neural	prec4.lower.stem.depunc	prec1.lower.stem	0.9666666666666667
wiki	cs	neural	prec4.lower.stem.depunc	prec1.lower.depunc	0.9833333333333333
wiki	cs	neural	prec4.lower.stem.depunc	prec1.lower.stem.depunc	0.9833333333333333
wiki	cs	neural	prec4.lower.stem.depunc	prec2.lower	1.0
wiki	cs	neural	prec4.lower.stem.depunc	prec2.lower.stem	1.0
wiki	cs	neural	prec4.lower.stem.depunc	prec2.lower.depunc	0.9958246164193105
wiki	cs	neural	prec4.lower.stem.depunc	prec2.lower.stem.depunc	1.0
wiki	cs	neural	prec4.lower.stem.depunc	prec3.lower	1.0
wiki	cs	neural	prec4.lower.stem.depunc	prec3.lower.stem	1.0
wiki	cs	neural	prec4.lower.stem.depunc	prec3.lower.depunc	1.0
wiki	cs	neural	prec4.lower.stem.depunc	prec3.lower.stem.depunc	1.0
wiki	cs	neural	prec4.lower.stem.depunc	prec4.lower	1.0
wiki	cs	neural	prec4.lower.stem.depunc	prec4.lower.stem	1.0
wiki	cs	neural	prec4.lower.stem.depunc	prec4.lower.depunc	0.9958246164193105
wiki	cs	bm25	size	bpe.tokens	0.0
wiki	cs	bm25	size	map	0.7590721152765896
wiki	cs	bm25	size	map.gm	0.8280786712108251
wiki	cs	bm25	size	p.5	0.7763237542601484
wiki	cs	bm25	size	p.10	0.8350668007670653
wiki	cs	bm25	size	r.10	0.8108270322272662
wiki	cs	bm25	size	rbo	0.7590721152765896
wiki	cs	bm25	size	ndcg	0.7763237542601484
wiki	cs	bm25	size	bleu.lower	0.9268325671031296
wiki	cs	bm25	size	bleu.lower.stem	0.9143368661286193
wiki	cs	bm25	size	bleu.lower.depunc	0.9268325671031296
wiki	cs	bm25	size	bleu.lower.stem.depunc	0.9143368661286193
wiki	cs	bm25	size	prec1.lower	0.8921846206693677
wiki	cs	bm25	size	prec1.lower.stem	0.8798335881615015
wiki	cs	bm25	size	prec1.lower.depunc	0.8970852271450604
wiki	cs	bm25	size	prec1.lower.stem.depunc	0.8970852271450604
wiki	cs	bm25	size	prec2.lower	0.9143368661286193
wiki	cs	bm25	size	prec2.lower.stem	0.9143368661286193
wiki	cs	bm25	size	prec2.lower.depunc	0.9095085938862487
wiki	cs	bm25	size	prec2.lower.stem.depunc	0.9143368661286193
wiki	cs	bm25	size	prec3.lower	0.9143368661286193
wiki	cs	bm25	size	prec3.lower.stem	0.9143368661286193
wiki	cs	bm25	size	prec3.lower.depunc	0.9143368661286193
wiki	cs	bm25	size	prec3.lower.stem.depunc	0.9143368661286193
wiki	cs	bm25	size	prec4.lower	0.9143368661286193
wiki	cs	bm25	size	prec4.lower.stem	0.9143368661286193
wiki	cs	bm25	size	prec4.lower.depunc	0.9268325671031296
wiki	cs	bm25	size	prec4.lower.stem.depunc	0.9143368661286193
wiki	cs	bm25	bpe.tokens	size	0.0
wiki	cs	bm25	bpe.tokens	map	-0.3195048252113469
wiki	cs	bm25	bpe.tokens	map.gm	-0.22821773229381923
wiki	cs	bm25	bpe.tokens	p.5	-0.3195048252113469
wiki	cs	bm25	bpe.tokens	p.10	-0.24165083719830988
wiki	cs	bm25	bpe.tokens	r.10	-0.25103950552320115
wiki	cs	bm25	bpe.tokens	rbo	-0.3195048252113469
wiki	cs	bm25	bpe.tokens	ndcg	-0.296683051981965
wiki	cs	bm25	bpe.tokens	bleu.lower	0.0802111184899685
wiki	cs	bm25	bpe.tokens	bleu.lower.stem	0.09128709291752768
wiki	cs	bm25	bpe.tokens	bleu.lower.depunc	0.0802111184899685
wiki	cs	bm25	bpe.tokens	bleu.lower.stem.depunc	0.09128709291752768
wiki	cs	bm25	bpe.tokens	prec1.lower	0.09166984970282113
wiki	cs	bm25	bpe.tokens	prec1.lower.stem	0.09128709291752768
wiki	cs	bm25	bpe.tokens	prec1.lower.depunc	0.09128709291752768
wiki	cs	bm25	bpe.tokens	prec1.lower.stem.depunc	0.09128709291752768
wiki	cs	bm25	bpe.tokens	prec2.lower	0.06846531968814576
wiki	cs	bm25	bpe.tokens	prec2.lower.stem	0.06846531968814576
wiki	cs	bm25	bpe.tokens	prec2.lower.depunc	0.0802111184899685
wiki	cs	bm25	bpe.tokens	prec2.lower.stem.depunc	0.06846531968814576
wiki	cs	bm25	bpe.tokens	prec3.lower	0.06846531968814576
wiki	cs	bm25	bpe.tokens	prec3.lower.stem	0.06846531968814576
wiki	cs	bm25	bpe.tokens	prec3.lower.depunc	0.06846531968814576
wiki	cs	bm25	bpe.tokens	prec3.lower.stem.depunc	0.06846531968814576
wiki	cs	bm25	bpe.tokens	prec4.lower	0.06846531968814576
wiki	cs	bm25	bpe.tokens	prec4.lower.stem	0.06846531968814576
wiki	cs	bm25	bpe.tokens	prec4.lower.depunc	0.05729365606426321
wiki	cs	bm25	bpe.tokens	prec4.lower.stem.depunc	0.06846531968814576
wiki	cs	bm25	map	size	0.7590721152765896
wiki	cs	bm25	map	bpe.tokens	-0.3195048252113469
wiki	cs	bm25	map	map.gm	0.9333333333333332
wiki	cs	bm25	map	p.5	0.9833333333333333
wiki	cs	bm25	map	p.10	0.94120970363394
wiki	cs	bm25	map	r.10	0.9500000000000001
wiki	cs	bm25	map	rbo	1.0
wiki	cs	bm25	map	ndcg	0.9833333333333333
wiki	cs	bm25	map	bleu.lower	0.6945667492672501
wiki	cs	bm25	map	bleu.lower.stem	0.6833333333333333
wiki	cs	bm25	map	bleu.lower.depunc	0.6945667492672501
wiki	cs	bm25	map	bleu.lower.stem.depunc	0.6833333333333333
wiki	cs	bm25	map	prec1.lower	0.6778302010921357
wiki	cs	bm25	map	prec1.lower.stem	0.6666666666666667
wiki	cs	bm25	map	prec1.lower.depunc	0.6833333333333333
wiki	cs	bm25	map	prec1.lower.stem.depunc	0.6833333333333333
wiki	cs	bm25	map	prec2.lower	0.7
wiki	cs	bm25	map	prec2.lower.stem	0.7
wiki	cs	bm25	map	prec2.lower.depunc	0.6945667492672501
wiki	cs	bm25	map	prec2.lower.stem.depunc	0.7
wiki	cs	bm25	map	prec3.lower	0.7
wiki	cs	bm25	map	prec3.lower.stem	0.7
wiki	cs	bm25	map	prec3.lower.depunc	0.7
wiki	cs	bm25	map	prec3.lower.stem.depunc	0.7
wiki	cs	bm25	map	prec4.lower	0.7
wiki	cs	bm25	map	prec4.lower.stem	0.7
wiki	cs	bm25	map	prec4.lower.depunc	0.7113032974423645
wiki	cs	bm25	map	prec4.lower.stem.depunc	0.7
wiki	cs	bm25	map.gm	size	0.8280786712108251
wiki	cs	bm25	map.gm	bpe.tokens	-0.22821773229381923
wiki	cs	bm25	map.gm	map	0.9333333333333332
wiki	cs	bm25	map.gm	p.5	0.9166666666666666
wiki	cs	bm25	map.gm	p.10	0.9580170197702604
wiki	cs	bm25	map.gm	r.10	0.9500000000000001
wiki	cs	bm25	map.gm	rbo	0.9333333333333332
wiki	cs	bm25	map.gm	ndcg	0.9500000000000001
wiki	cs	bm25	map.gm	bleu.lower	0.7615129419677079
wiki	cs	bm25	map.gm	bleu.lower.stem	0.75
wiki	cs	bm25	map.gm	bleu.lower.depunc	0.7615129419677079
wiki	cs	bm25	map.gm	bleu.lower.stem.depunc	0.75
wiki	cs	bm25	map.gm	prec1.lower	0.7447763937925935
wiki	cs	bm25	map.gm	prec1.lower.stem	0.7333333333333334
wiki	cs	bm25	map.gm	prec1.lower.depunc	0.75
wiki	cs	bm25	map.gm	prec1.lower.stem.depunc	0.75
wiki	cs	bm25	map.gm	prec2.lower	0.7666666666666667
wiki	cs	bm25	map.gm	prec2.lower.stem	0.7666666666666667
wiki	cs	bm25	map.gm	prec2.lower.depunc	0.7615129419677079
wiki	cs	bm25	map.gm	prec2.lower.stem.depunc	0.7666666666666667
wiki	cs	bm25	map.gm	prec3.lower	0.7666666666666667
wiki	cs	bm25	map.gm	prec3.lower.stem	0.7666666666666667
wiki	cs	bm25	map.gm	prec3.lower.depunc	0.7666666666666667
wiki	cs	bm25	map.gm	prec3.lower.stem.depunc	0.7666666666666667
wiki	cs	bm25	map.gm	prec4.lower	0.7666666666666667
wiki	cs	bm25	map.gm	prec4.lower.stem	0.7666666666666667
wiki	cs	bm25	map.gm	prec4.lower.depunc	0.7782494901428225
wiki	cs	bm25	map.gm	prec4.lower.stem.depunc	0.7666666666666667
wiki	cs	bm25	p.5	size	0.7763237542601484
wiki	cs	bm25	p.5	bpe.tokens	-0.3195048252113469
wiki	cs	bm25	p.5	map	0.9833333333333333
wiki	cs	bm25	p.5	map.gm	0.9166666666666666
wiki	cs	bm25	p.5	p.10	0.94120970363394
wiki	cs	bm25	p.5	r.10	0.9333333333333332
wiki	cs	bm25	p.5	rbo	0.9833333333333333
wiki	cs	bm25	p.5	ndcg	0.9666666666666667
wiki	cs	bm25	p.5	bleu.lower	0.7113032974423645
wiki	cs	bm25	p.5	bleu.lower.stem	0.7
wiki	cs	bm25	p.5	bleu.lower.depunc	0.7113032974423645
wiki	cs	bm25	p.5	bleu.lower.stem.depunc	0.7
wiki	cs	bm25	p.5	prec1.lower	0.6945667492672501
wiki	cs	bm25	p.5	prec1.lower.stem	0.6833333333333333
wiki	cs	bm25	p.5	prec1.lower.depunc	0.7
wiki	cs	bm25	p.5	prec1.lower.stem.depunc	0.7
wiki	cs	bm25	p.5	prec2.lower	0.7166666666666667
wiki	cs	bm25	p.5	prec2.lower.stem	0.7166666666666667
wiki	cs	bm25	p.5	prec2.lower.depunc	0.7113032974423645
wiki	cs	bm25	p.5	prec2.lower.stem.depunc	0.7166666666666667
wiki	cs	bm25	p.5	prec3.lower	0.7166666666666667
wiki	cs	bm25	p.5	prec3.lower.stem	0.7166666666666667
wiki	cs	bm25	p.5	prec3.lower.depunc	0.7166666666666667
wiki	cs	bm25	p.5	prec3.lower.stem.depunc	0.7166666666666667
wiki	cs	bm25	p.5	prec4.lower	0.7166666666666667
wiki	cs	bm25	p.5	prec4.lower.stem	0.7166666666666667
wiki	cs	bm25	p.5	prec4.lower.depunc	0.728039845617479
wiki	cs	bm25	p.5	prec4.lower.stem.depunc	0.7166666666666667
wiki	cs	bm25	p.10	size	0.8350668007670653
wiki	cs	bm25	p.10	bpe.tokens	-0.24165083719830988
wiki	cs	bm25	p.10	map	0.94120970363394
wiki	cs	bm25	p.10	map.gm	0.9580170197702604
wiki	cs	bm25	p.10	p.5	0.94120970363394
wiki	cs	bm25	p.10	r.10	0.991631652042901
wiki	cs	bm25	p.10	rbo	0.94120970363394
wiki	cs	bm25	p.10	ndcg	0.9580170197702604
wiki	cs	bm25	p.10	bleu.lower	0.7679393254530389
wiki	cs	bm25	p.10	bleu.lower.stem	0.7563292261344161
wiki	cs	bm25	p.10	bleu.lower.depunc	0.7679393254530389
wiki	cs	bm25	p.10	bleu.lower.stem.depunc	0.7563292261344161
wiki	cs	bm25	p.10	prec1.lower	0.7510615380804446
wiki	cs	bm25	p.10	prec1.lower.stem	0.7395219099980959
wiki	cs	bm25	p.10	prec1.lower.depunc	0.7563292261344161
wiki	cs	bm25	p.10	prec1.lower.stem.depunc	0.7563292261344161
wiki	cs	bm25	p.10	prec2.lower	0.7731365422707365
wiki	cs	bm25	p.10	prec2.lower.stem	0.7731365422707365
wiki	cs	bm25	p.10	prec2.lower.depunc	0.7679393254530389
wiki	cs	bm25	p.10	prec2.lower.stem.depunc	0.7731365422707365
wiki	cs	bm25	p.10	prec3.lower	0.7731365422707365
wiki	cs	bm25	p.10	prec3.lower.stem	0.7731365422707365
wiki	cs	bm25	p.10	prec3.lower.depunc	0.7731365422707365
wiki	cs	bm25	p.10	prec3.lower.stem.depunc	0.7731365422707365
wiki	cs	bm25	p.10	prec4.lower	0.7731365422707365
wiki	cs	bm25	p.10	prec4.lower.stem	0.7731365422707365
wiki	cs	bm25	p.10	prec4.lower.depunc	0.784817112825633
wiki	cs	bm25	p.10	prec4.lower.stem.depunc	0.7731365422707365
wiki	cs	bm25	r.10	size	0.8108270322272662
wiki	cs	bm25	r.10	bpe.tokens	-0.25103950552320115
wiki	cs	bm25	r.10	map	0.9500000000000001
wiki	cs	bm25	r.10	map.gm	0.9500000000000001
wiki	cs	bm25	r.10	p.5	0.9333333333333332
wiki	cs	bm25	r.10	p.10	0.991631652042901
wiki	cs	bm25	r.10	rbo	0.9500000000000001
wiki	cs	bm25	r.10	ndcg	0.9666666666666667
wiki	cs	bm25	r.10	bleu.lower	0.7447763937925935
wiki	cs	bm25	r.10	bleu.lower.stem	0.7333333333333334
wiki	cs	bm25	r.10	bleu.lower.depunc	0.7447763937925935
wiki	cs	bm25	r.10	bleu.lower.stem.depunc	0.7333333333333334
wiki	cs	bm25	r.10	prec1.lower	0.728039845617479
wiki	cs	bm25	r.10	prec1.lower.stem	0.7166666666666667
wiki	cs	bm25	r.10	prec1.lower.depunc	0.7333333333333334
wiki	cs	bm25	r.10	prec1.lower.stem.depunc	0.7333333333333334
wiki	cs	bm25	r.10	prec2.lower	0.75
wiki	cs	bm25	r.10	prec2.lower.stem	0.75
wiki	cs	bm25	r.10	prec2.lower.depunc	0.7447763937925935
wiki	cs	bm25	r.10	prec2.lower.stem.depunc	0.75
wiki	cs	bm25	r.10	prec3.lower	0.75
wiki	cs	bm25	r.10	prec3.lower.stem	0.75
wiki	cs	bm25	r.10	prec3.lower.depunc	0.75
wiki	cs	bm25	r.10	prec3.lower.stem.depunc	0.75
wiki	cs	bm25	r.10	prec4.lower	0.75
wiki	cs	bm25	r.10	prec4.lower.stem	0.75
wiki	cs	bm25	r.10	prec4.lower.depunc	0.7615129419677079
wiki	cs	bm25	r.10	prec4.lower.stem.depunc	0.75
wiki	cs	bm25	rbo	size	0.7590721152765896
wiki	cs	bm25	rbo	bpe.tokens	-0.3195048252113469
wiki	cs	bm25	rbo	map	1.0
wiki	cs	bm25	rbo	map.gm	0.9333333333333332
wiki	cs	bm25	rbo	p.5	0.9833333333333333
wiki	cs	bm25	rbo	p.10	0.94120970363394
wiki	cs	bm25	rbo	r.10	0.9500000000000001
wiki	cs	bm25	rbo	ndcg	0.9833333333333333
wiki	cs	bm25	rbo	bleu.lower	0.6945667492672501
wiki	cs	bm25	rbo	bleu.lower.stem	0.6833333333333333
wiki	cs	bm25	rbo	bleu.lower.depunc	0.6945667492672501
wiki	cs	bm25	rbo	bleu.lower.stem.depunc	0.6833333333333333
wiki	cs	bm25	rbo	prec1.lower	0.6778302010921357
wiki	cs	bm25	rbo	prec1.lower.stem	0.6666666666666667
wiki	cs	bm25	rbo	prec1.lower.depunc	0.6833333333333333
wiki	cs	bm25	rbo	prec1.lower.stem.depunc	0.6833333333333333
wiki	cs	bm25	rbo	prec2.lower	0.7
wiki	cs	bm25	rbo	prec2.lower.stem	0.7
wiki	cs	bm25	rbo	prec2.lower.depunc	0.6945667492672501
wiki	cs	bm25	rbo	prec2.lower.stem.depunc	0.7
wiki	cs	bm25	rbo	prec3.lower	0.7
wiki	cs	bm25	rbo	prec3.lower.stem	0.7
wiki	cs	bm25	rbo	prec3.lower.depunc	0.7
wiki	cs	bm25	rbo	prec3.lower.stem.depunc	0.7
wiki	cs	bm25	rbo	prec4.lower	0.7
wiki	cs	bm25	rbo	prec4.lower.stem	0.7
wiki	cs	bm25	rbo	prec4.lower.depunc	0.7113032974423645
wiki	cs	bm25	rbo	prec4.lower.stem.depunc	0.7
wiki	cs	bm25	ndcg	size	0.7763237542601484
wiki	cs	bm25	ndcg	bpe.tokens	-0.296683051981965
wiki	cs	bm25	ndcg	map	0.9833333333333333
wiki	cs	bm25	ndcg	map.gm	0.9500000000000001
wiki	cs	bm25	ndcg	p.5	0.9666666666666667
wiki	cs	bm25	ndcg	p.10	0.9580170197702604
wiki	cs	bm25	ndcg	r.10	0.9666666666666667
wiki	cs	bm25	ndcg	rbo	0.9833333333333333
wiki	cs	bm25	ndcg	bleu.lower	0.7113032974423645
wiki	cs	bm25	ndcg	bleu.lower.stem	0.7
wiki	cs	bm25	ndcg	bleu.lower.depunc	0.7113032974423645
wiki	cs	bm25	ndcg	bleu.lower.stem.depunc	0.7
wiki	cs	bm25	ndcg	prec1.lower	0.6945667492672501
wiki	cs	bm25	ndcg	prec1.lower.stem	0.6833333333333333
wiki	cs	bm25	ndcg	prec1.lower.depunc	0.7
wiki	cs	bm25	ndcg	prec1.lower.stem.depunc	0.7
wiki	cs	bm25	ndcg	prec2.lower	0.7166666666666667
wiki	cs	bm25	ndcg	prec2.lower.stem	0.7166666666666667
wiki	cs	bm25	ndcg	prec2.lower.depunc	0.7113032974423645
wiki	cs	bm25	ndcg	prec2.lower.stem.depunc	0.7166666666666667
wiki	cs	bm25	ndcg	prec3.lower	0.7166666666666667
wiki	cs	bm25	ndcg	prec3.lower.stem	0.7166666666666667
wiki	cs	bm25	ndcg	prec3.lower.depunc	0.7166666666666667
wiki	cs	bm25	ndcg	prec3.lower.stem.depunc	0.7166666666666667
wiki	cs	bm25	ndcg	prec4.lower	0.7166666666666667
wiki	cs	bm25	ndcg	prec4.lower.stem	0.7166666666666667
wiki	cs	bm25	ndcg	prec4.lower.depunc	0.728039845617479
wiki	cs	bm25	ndcg	prec4.lower.stem.depunc	0.7166666666666667
wiki	cs	bm25	bleu.lower	size	0.9268325671031296
wiki	cs	bm25	bleu.lower	bpe.tokens	0.0802111184899685
wiki	cs	bm25	bleu.lower	map	0.6945667492672501
wiki	cs	bm25	bleu.lower	map.gm	0.7615129419677079
wiki	cs	bm25	bleu.lower	p.5	0.7113032974423645
wiki	cs	bm25	bleu.lower	p.10	0.7679393254530389
wiki	cs	bm25	bleu.lower	r.10	0.7447763937925935
wiki	cs	bm25	bleu.lower	rbo	0.6945667492672501
wiki	cs	bm25	bleu.lower	ndcg	0.7113032974423645
wiki	cs	bm25	bleu.lower	bleu.lower.stem	0.9958246164193105
wiki	cs	bm25	bleu.lower	bleu.lower.depunc	1.0
wiki	cs	bm25	bleu.lower	bleu.lower.stem.depunc	0.9958246164193105
wiki	cs	bm25	bleu.lower	prec1.lower	0.9579831932773111
wiki	cs	bm25	bleu.lower	prec1.lower.stem	0.9456149718939671
wiki	cs	bm25	bleu.lower	prec1.lower.depunc	0.9623515200690814
wiki	cs	bm25	bleu.lower	prec1.lower.stem.depunc	0.9623515200690814
wiki	cs	bm25	bleu.lower	prec2.lower	0.9790880682441959
wiki	cs	bm25	bleu.lower	prec2.lower.stem	0.9790880682441959
wiki	cs	bm25	bleu.lower	prec2.lower.depunc	0.9747899159663866
wiki	cs	bm25	bleu.lower	prec2.lower.stem.depunc	0.9790880682441959
wiki	cs	bm25	bleu.lower	prec3.lower	0.9790880682441959
wiki	cs	bm25	bleu.lower	prec3.lower.stem	0.9790880682441959
wiki	cs	bm25	bleu.lower	prec3.lower.depunc	0.9790880682441959
wiki	cs	bm25	bleu.lower	prec3.lower.stem.depunc	0.9790880682441959
wiki	cs	bm25	bleu.lower	prec4.lower	0.9790880682441959
wiki	cs	bm25	bleu.lower	prec4.lower.stem	0.9790880682441959
wiki	cs	bm25	bleu.lower	prec4.lower.depunc	0.9831932773109244
wiki	cs	bm25	bleu.lower	prec4.lower.stem.depunc	0.9790880682441959
wiki	cs	bm25	bleu.lower.stem	size	0.9143368661286193
wiki	cs	bm25	bleu.lower.stem	bpe.tokens	0.09128709291752768
wiki	cs	bm25	bleu.lower.stem	map	0.6833333333333333
wiki	cs	bm25	bleu.lower.stem	map.gm	0.75
wiki	cs	bm25	bleu.lower.stem	p.5	0.7
wiki	cs	bm25	bleu.lower.stem	p.10	0.7563292261344161
wiki	cs	bm25	bleu.lower.stem	r.10	0.7333333333333334
wiki	cs	bm25	bleu.lower.stem	rbo	0.6833333333333333
wiki	cs	bm25	bleu.lower.stem	ndcg	0.7
wiki	cs	bm25	bleu.lower.stem	bleu.lower	0.9958246164193105
wiki	cs	bm25	bleu.lower.stem	bleu.lower.depunc	0.9958246164193105
wiki	cs	bm25	bleu.lower.stem	bleu.lower.stem.depunc	1.0
wiki	cs	bm25	bleu.lower.stem	prec1.lower	0.9623515200690815
wiki	cs	bm25	bleu.lower.stem	prec1.lower.stem	0.9500000000000001
wiki	cs	bm25	bleu.lower.stem	prec1.lower.depunc	0.9666666666666667
wiki	cs	bm25	bleu.lower.stem	prec1.lower.stem.depunc	0.9666666666666667
wiki	cs	bm25	bleu.lower.stem	prec2.lower	0.9833333333333333
wiki	cs	bm25	bleu.lower.stem	prec2.lower.stem	0.9833333333333333
wiki	cs	bm25	bleu.lower.stem	prec2.lower.depunc	0.9790880682441959
wiki	cs	bm25	bleu.lower.stem	prec2.lower.stem.depunc	0.9833333333333333
wiki	cs	bm25	bleu.lower.stem	prec3.lower	0.9833333333333333
wiki	cs	bm25	bleu.lower.stem	prec3.lower.stem	0.9833333333333333
wiki	cs	bm25	bleu.lower.stem	prec3.lower.depunc	0.9833333333333333
wiki	cs	bm25	bleu.lower.stem	prec3.lower.stem.depunc	0.9833333333333333
wiki	cs	bm25	bleu.lower.stem	prec4.lower	0.9833333333333333
wiki	cs	bm25	bleu.lower.stem	prec4.lower.stem	0.9833333333333333
wiki	cs	bm25	bleu.lower.stem	prec4.lower.depunc	0.9790880682441959
wiki	cs	bm25	bleu.lower.stem	prec4.lower.stem.depunc	0.9833333333333333
wiki	cs	bm25	bleu.lower.depunc	size	0.9268325671031296
wiki	cs	bm25	bleu.lower.depunc	bpe.tokens	0.0802111184899685
wiki	cs	bm25	bleu.lower.depunc	map	0.6945667492672501
wiki	cs	bm25	bleu.lower.depunc	map.gm	0.7615129419677079
wiki	cs	bm25	bleu.lower.depunc	p.5	0.7113032974423645
wiki	cs	bm25	bleu.lower.depunc	p.10	0.7679393254530389
wiki	cs	bm25	bleu.lower.depunc	r.10	0.7447763937925935
wiki	cs	bm25	bleu.lower.depunc	rbo	0.6945667492672501
wiki	cs	bm25	bleu.lower.depunc	ndcg	0.7113032974423645
wiki	cs	bm25	bleu.lower.depunc	bleu.lower	1.0
wiki	cs	bm25	bleu.lower.depunc	bleu.lower.stem	0.9958246164193105
wiki	cs	bm25	bleu.lower.depunc	bleu.lower.stem.depunc	0.9958246164193105
wiki	cs	bm25	bleu.lower.depunc	prec1.lower	0.9579831932773111
wiki	cs	bm25	bleu.lower.depunc	prec1.lower.stem	0.9456149718939671
wiki	cs	bm25	bleu.lower.depunc	prec1.lower.depunc	0.9623515200690814
wiki	cs	bm25	bleu.lower.depunc	prec1.lower.stem.depunc	0.9623515200690814
wiki	cs	bm25	bleu.lower.depunc	prec2.lower	0.9790880682441959
wiki	cs	bm25	bleu.lower.depunc	prec2.lower.stem	0.9790880682441959
wiki	cs	bm25	bleu.lower.depunc	prec2.lower.depunc	0.9747899159663866
wiki	cs	bm25	bleu.lower.depunc	prec2.lower.stem.depunc	0.9790880682441959
wiki	cs	bm25	bleu.lower.depunc	prec3.lower	0.9790880682441959
wiki	cs	bm25	bleu.lower.depunc	prec3.lower.stem	0.9790880682441959
wiki	cs	bm25	bleu.lower.depunc	prec3.lower.depunc	0.9790880682441959
wiki	cs	bm25	bleu.lower.depunc	prec3.lower.stem.depunc	0.9790880682441959
wiki	cs	bm25	bleu.lower.depunc	prec4.lower	0.9790880682441959
wiki	cs	bm25	bleu.lower.depunc	prec4.lower.stem	0.9790880682441959
wiki	cs	bm25	bleu.lower.depunc	prec4.lower.depunc	0.9831932773109244
wiki	cs	bm25	bleu.lower.depunc	prec4.lower.stem.depunc	0.9790880682441959
wiki	cs	bm25	bleu.lower.stem.depunc	size	0.9143368661286193
wiki	cs	bm25	bleu.lower.stem.depunc	bpe.tokens	0.09128709291752768
wiki	cs	bm25	bleu.lower.stem.depunc	map	0.6833333333333333
wiki	cs	bm25	bleu.lower.stem.depunc	map.gm	0.75
